_id,_athlete_id,_recruit_type,_year,_ranking,_name,_school,_committed_to,_position,_height,_weight,_stars,_rating,_city,_state_province,_country,_hometown_info,discriminator
44486,-1036068,HighSchool,2018,1579,Desjuan Johnson,East English Village Prep,Toledo,SDE,75,240,3,0.8305,Detroit,MI,USA,"{'latitude': '42.3315509', 'longitude': '-83.0466403', 'fipsCode': '26163'}",
44487,4361226,HighSchool,2018,1580,Donovan Marshall,Lutheran North,Arkansas State,RB,72,185,3,0.8305,Saint Louis,MO,USA,"{'latitude': '38.6264178', 'longitude': '-90.1998378', 'fipsCode': '29510'}",
44488,4362018,HighSchool,2018,1581,Blake Whiteheart,Mount Tabor,Wake Forest,TE,76,235,3,0.8302,Winston Salem,NC,USA,"{'latitude': '36.0998131', 'longitude': '-80.2440518', 'fipsCode': '37067'}",
44489,4361521,HighSchool,2018,1582,Kessawn Abraham,Erasmus Hall,Rutgers,ATH,70,170,3,0.8302,Brooklyn,NY,USA,"{'latitude': '40.6501038', 'longitude': '-73.9495823', 'fipsCode': '36047'}",
44490,4360884,HighSchool,2018,1583,Keyon Helton,West Florida Tech,South Florida,S,73,190,3,0.8302,Pensacola,FL,USA,"{'latitude': '30.421309', 'longitude': '-87.2169149', 'fipsCode': '12033'}",
44491,4362183,HighSchool,2018,1584,Weston Wright,New Braunfels,Texas Tech,OT,78,290,3,0.8301,New Braunfels,TX,USA,"{'latitude': '29.7028266', 'longitude': '-98.1257348', 'fipsCode': '48091'}",
44492,,HighSchool,2018,1585,Elijah Davis,Heritage,Old Dominion,RB,70,200,3,0.8299,Lynchburg,VA,USA,"{'latitude': '37.4137536', 'longitude': '-79.1422464', 'fipsCode': '51680'}",
44493,,HighSchool,2018,1586,Dusty Schramm,Clovis West,,ILB,73,215,3,0.8299,Fresno,CA,USA,"{'latitude': '36.7295295', 'longitude': '-119.70886126075588', 'fipsCode': '06019'}",
44494,,HighSchool,2018,1587,Joshua Pullum,Moreau Catholic,,S,72,165,3,0.8299,Hayward,CA,USA,"{'latitude': '37.6688205', 'longitude': '-122.0807964', 'fipsCode': '06001'}",
44495,4374068,HighSchool,2018,1588,Lawrence Johnson,Waunakee,New Mexico,RB,71,205,3,0.8299,Waunakee,WI,USA,"{'latitude': '43.1919373', 'longitude': '-89.4556749', 'fipsCode': '55025'}",
44496,,HighSchool,2018,1589,Derric Lee,Waubonsie Valley,,CB,72,168,3,0.8299,Aurora,IL,USA,"{'latitude': '41.7571701', 'longitude': '-88.3147539', 'fipsCode': '17089'}",
44497,4362245,HighSchool,2018,1590,Braden Fiske,Michigan City,Western Michigan,OG,75,240,3,0.8299,Michigan City,IN,USA,"{'latitude': '41.7075394', 'longitude': '-86.8950297', 'fipsCode': '18091'}",
44498,,HighSchool,2018,1591,Simon Burkett,Meridian,Eastern Washington,PRO,74,180,3,0.8299,Bellingham,WA,USA,"{'latitude': '48.7544012', 'longitude': '-122.4788361', 'fipsCode': '53073'}",
44499,,HighSchool,2018,1592,Trilion Coles,Bishop Moore Catholic,,APB,67,176,3,0.8299,Orlando,FL,USA,"{'latitude': '28.5421109', 'longitude': '-81.3790304', 'fipsCode': '12095'}",
44500,,HighSchool,2018,1593,Jalen Cannon,Best Academy,,ILB,72,222,3,0.8299,Atlanta,GA,USA,"{'latitude': '33.7490987', 'longitude': '-84.3901849', 'fipsCode': '13121'}",
44501,4368195,HighSchool,2018,1594,Landon Bebee,Webb City,,OC,75,295,3,0.8299,Webb City,MO,USA,"{'latitude': '37.1435741', 'longitude': '-94.4634702', 'fipsCode': '29097'}",
44502,,HighSchool,2018,1595,DeMond Ellison,Cherokee,Mercer,WR,75,200,3,0.8299,Canton,GA,USA,"{'latitude': '34.2367621', 'longitude': '-84.4907621', 'fipsCode': '13057'}",
44503,4363541,HighSchool,2018,1596,Carter Stagner,Ernest W. Seaholm,Eastern Michigan,WDE,76,205,3,0.8299,Birmingham,MI,USA,"{'latitude': '42.5467012', 'longitude': '-83.2113192', 'fipsCode': '01073'}",
44504,4361750,HighSchool,2018,1597,Chandler Pulvermacher,Arrowhead,Iowa State,OLB,74,210,3,0.8294,Hartland,WI,USA,"{'latitude': '43.105008', 'longitude': '-88.3420398', 'fipsCode': '55133'}",
44505,4360386,HighSchool,2018,1598,Sydney Brown,St Stephen's Episcopal School,Illinois,S,72,185,3,0.8294,Bradenton,FL,USA,"{'latitude': '27.4989278', 'longitude': '-82.5748194', 'fipsCode': '12081'}",
44506,4384952,HighSchool,2018,1599,Jadakis Bonds,Riverside,,WR,76,170,3,0.8294,Williamston,NC,USA,"{'latitude': '35.8546039', 'longitude': '-77.0555114', 'fipsCode': '37117'}",
44507,,HighSchool,2018,1600,Eric Fuller,Hawkins,,WR,69,147,3,0.8293,Los Angeles,CA,USA,"{'latitude': '34.0536909', 'longitude': '-118.2427666', 'fipsCode': '06037'}",
44508,,HighSchool,2018,1601,Shatar McClay,Northwest,,ATH,72,185,3,0.8293,Clarksville,TN,USA,"{'latitude': '36.5277607', 'longitude': '-87.3588703', 'fipsCode': '47125'}",
44509,4360383,HighSchool,2018,1602,Kerby Joseph,Jones,Illinois,ATH,73,185,3,0.8292,Orlando,FL,USA,"{'latitude': '28.5421109', 'longitude': '-81.3790304', 'fipsCode': '12095'}",
44510,,HighSchool,2018,1603,Lentivone Lesane,Mater Academy Charter,,RB,73,200,3,0.829,Hialeah,FL,USA,"{'latitude': '25.8575963', 'longitude': '-80.2781057', 'fipsCode': '12086'}",
67930,,HighSchool,2018,1604,Ladaeson DeAndre Hollins,Jefferson,North Carolina,CB,74,172,3,0.8289,Tampa,FL,USA,"{'latitude': '27.9477595', 'longitude': '-82.458444', 'fipsCode': '12057'}",
44512,4361998,HighSchool,2018,1605,Zion Keith,Wilson,Wake Forest,WR,73,190,3,0.8289,Florence,SC,USA,"{'latitude': '34.1984435', 'longitude': '-79.7671658', 'fipsCode': '45041'}",
44513,4362234,HighSchool,2018,1606,Zaire Barnes,Carmel Catholic,Western Michigan,ATH,75,191,3,0.8288,Mundelein,IL,USA,"{'latitude': '42.263079', 'longitude': '-88.0039653', 'fipsCode': '17097'}",
44514,4372006,HighSchool,2018,1607,Andrew Parker,Sophie B. Wright,Arkansas,ILB,74,225,3,0.8287,New Orleans,LA,USA,"{'latitude': '29.9499323', 'longitude': '-90.0701156', 'fipsCode': '22071'}",
44515,4365311,HighSchool,2018,1608,Malik Jackson,Lufkin,Louisiana Monroe,WR,68,165,3,0.8287,Lufkin,TX,USA,"{'latitude': '31.3386242', 'longitude': '-94.7288558', 'fipsCode': '48005'}",
44516,,HighSchool,2018,1609,Darius Brown,South Dade,,ATH,69,165,3,0.8287,Hialeah,FL,USA,"{'latitude': '25.8575963', 'longitude': '-80.2781057', 'fipsCode': '12086'}",
44517,4362531,HighSchool,2018,1610,Cameron Valentine,Foster,Rice,SDE,75,245,3,0.8283,Richmond,TX,USA,"{'latitude': '29.5821811', 'longitude': '-95.7607832', 'fipsCode': '48157'}",
44518,4384212,HighSchool,2018,1611,Steven Shaw,Manvel,Louisiana Tech,SDE,76,240,3,0.8282,Manvel,TX,USA,"{'latitude': '29.4664706', 'longitude': '-95.355714', 'fipsCode': '48039'}",
44519,4374048,HighSchool,2018,1612,Keishon Dawkins,West Linn,Oregon State,TE,78,240,3,0.8282,West Linn,OR,USA,"{'latitude': '45.3656761', 'longitude': '-122.6123141', 'fipsCode': '41005'}",
44520,,HighSchool,2018,1613,Alexander Howie,Salem,Eastern Michigan,OC,77,299,3,0.828,Canton,MI,USA,"{'latitude': '42.3076547', 'longitude': '-83.4868961', 'fipsCode': '28089'}",
67931,4371733,HighSchool,2018,1614,Kenneth Gainwell,Yazoo County,Memphis,ATH,71,185,3,0.828,Yazoo City,MS,USA,"{'latitude': '32.8551326', 'longitude': '-90.4056469', 'fipsCode': '28163'}",
44522,4372742,HighSchool,2018,1615,Monroe Young,Onate,California,S,72,182,3,0.8277,Las Cruces,NM,USA,"{'latitude': '32.3140354', 'longitude': '-106.7798078', 'fipsCode': '35013'}",
44523,,HighSchool,2018,1616,Anthony Lewis Jr.,Murphy,Troy,TE,76,228,3,0.8276,Mobile,AL,USA,"{'latitude': '30.6943566', 'longitude': '-88.0430541', 'fipsCode': '01097'}",
44524,4362987,HighSchool,2018,1617,Corey Mayfield Jr.,North Forney,UT San Antonio,ATH,71,196,3,0.8276,Forney,TX,USA,"{'latitude': '32.747893', 'longitude': '-96.4719289', 'fipsCode': '48257'}",
44525,,HighSchool,2018,1618,Toluwashe Buoye,Fort Bend Bush,,OG,76,321,3,0.8276,Richmond,TX,USA,"{'latitude': '29.5821811', 'longitude': '-95.7607832', 'fipsCode': '48157'}",
44526,,HighSchool,2018,1619,Quandree White,College Station,,ATH,70,201,3,0.8276,College Station,TX,USA,"{'latitude': '30.5955289', 'longitude': '-96.3071042', 'fipsCode': '48041'}",
44527,,HighSchool,2018,1620,Alex Costilla,San Marcos,,OG,76,305,3,0.8276,San Marcos,TX,USA,"{'latitude': '29.8826436', 'longitude': '-97.9405828', 'fipsCode': '48209'}",
44528,,HighSchool,2018,1621,Dee Barlow,Pearce,,WR,75,188,3,0.8276,Richardson,TX,USA,"{'latitude': '32.9481789', 'longitude': '-96.7297206', 'fipsCode': '48113'}",
44529,4362163,HighSchool,2018,1622,Caden Leggett,Georgetown,Texas Tech,WR,74,180,3,0.8276,Georgetown,TX,USA,"{'latitude': '30.671598', 'longitude': '-97.65500660120435', 'fipsCode': '48491'}",
44530,4568633,HighSchool,2018,1623,Trace Oldner,Foster,Navy,OG,77,308,3,0.8276,Richmond,TX,USA,"{'latitude': '29.5821811', 'longitude': '-95.7607832', 'fipsCode': '48157'}",
44531,,HighSchool,2018,1624,Tevita Fotu,Herriman,Utah,TE,76,250,3,0.8276,Herriman,UT,USA,"{'latitude': '40.5140894', 'longitude': '-112.0328198', 'fipsCode': '49035'}",
44532,4373421,HighSchool,2018,1625,Ra'veion Hargrove,Trotwood-Madison,Bowling Green,RB,65,162,3,0.8276,Dayton,OH,USA,"{'latitude': '39.7589478', 'longitude': '-84.1916069', 'fipsCode': '39113'}",
44533,4362416,HighSchool,2018,1626,James Collins,Oscar Smith,UCF,OT,76,306,3,0.8276,Chesapeake,VA,USA,"{'latitude': '36.7183708', 'longitude': '-76.2466798', 'fipsCode': '51550'}",
44534,4361917,HighSchool,2018,1627,Akeem Smith,Bishop Sullivan Catholic,Georgia State,DT,73,295,3,0.8276,Virginia Beach,VA,USA,"{'latitude': '36.8529841', 'longitude': '-75.9774183', 'fipsCode': '51810'}",
44535,4365479,HighSchool,2018,1628,Henry Chibueze,Woodbridge,Liberty,OG,74,330,3,0.8276,Woodbridge,VA,USA,"{'latitude': '38.6581723', 'longitude': '-77.2497049', 'fipsCode': '51153'}",
44536,4361472,HighSchool,2018,1629,Rodney McGraw II,Elkins,New Mexico State,S,73,175,3,0.8276,Missouri City,TX,USA,"{'latitude': '29.6185669', 'longitude': '-95.5377215', 'fipsCode': '48157'}",
44537,4360580,HighSchool,2018,1630,Peje' Harris,Newnan,Georgia Tech,WR,75,210,3,0.8276,Newnan,GA,USA,"{'latitude': '33.3806716', 'longitude': '-84.7996573', 'fipsCode': '13077'}",
44538,4361480,HighSchool,2018,1631,Devin Richardson,Klein,New Mexico State,OLB,75,215,3,0.8276,Spring,TX,USA,"{'latitude': '30.0798826', 'longitude': '-95.4172549', 'fipsCode': '48201'}",
44539,4373077,HighSchool,2018,1632,Malik Knowles,Lake Ridge,Kansas State,WR,74,165,3,0.8275,Mansfield,TX,USA,"{'latitude': '32.5631924', 'longitude': '-97.1416768', 'fipsCode': '48439'}",
44540,,HighSchool,2018,1633,BT Potter,South Pointe,Clemson,K,71,165,3,0.8271,Rock Hill,SC,USA,"{'latitude': '34.9248667', 'longitude': '-81.0250784', 'fipsCode': '45091'}",
44541,4374034,HighSchool,2018,1634,Kase Rogers,Lamar,Oregon State,ATH,71,180,3,0.8269,Houston,TX,USA,"{'latitude': '29.7589382', 'longitude': '-95.3676974', 'fipsCode': '48201'}",
44542,4362424,HighSchool,2018,1635,Tyrese Black,Eagles Landing Christian Academy,UCF,DT,76,290,3,0.8269,McDonough,GA,USA,"{'latitude': '33.4473361', 'longitude': '-84.1468616', 'fipsCode': '13151'}",
44543,,HighSchool,2018,1636,Tyre Golmond,Denham Springs,,RB,66,158,3,0.8265,Denham Springs,LA,USA,"{'latitude': '30.4868564', 'longitude': '-90.9562125', 'fipsCode': '22063'}",
44544,4360881,HighSchool,2018,1637,Johnny Ford,Miami Senior,South Florida,APB,68,165,3,0.8265,Miami,FL,USA,"{'latitude': '25.7742658', 'longitude': '-80.1936589', 'fipsCode': '12086'}",
44545,,HighSchool,2018,1638,Rocky Savea,Kapolei,,OLB,72,219,3,0.8265,Kapolei,HI,USA,"{'latitude': '21.3340079', 'longitude': '-158.0778491', 'fipsCode': '15003'}",
44546,,HighSchool,2018,1639,Moa Heimuli,East,UNLV,DT,73,280,3,0.8265,Salt Lake City,UT,USA,"{'latitude': '40.7596198', 'longitude': '-111.8867975', 'fipsCode': '49035'}",
44547,3131806,HighSchool,2018,1640,Reggie Williams,Grand Prairie,North Texas,S,69,174,3,0.8265,Grand Prairie,TX,USA,"{'latitude': '32.657368000000005', 'longitude': '-97.02846624175038', 'fipsCode': '48113'}",
44548,4362127,HighSchool,2018,1641,Dante Black,Brookwood,Connecticut,RB,71,205,3,0.8265,Snellville,GA,USA,"{'latitude': '33.857328', 'longitude': '-84.0199108', 'fipsCode': '13135'}",
44549,4363526,HighSchool,2018,1642,Robert Daniel,Oak Park,Eastern Michigan,CB,70,178,3,0.8265,Oak Park,MI,USA,"{'latitude': '42.4595317', 'longitude': '-83.1821445', 'fipsCode': '17031'}",
44550,,HighSchool,2018,1643,Anthony Stell,Rainier Beach,Eastern Washington,WR,70,170,3,0.8265,Seattle,WA,USA,"{'latitude': '47.6038321', 'longitude': '-122.3300624', 'fipsCode': '53033'}",
44551,,HighSchool,2018,1644,Mason Starling,Rainier Beach,,WR,76,185,3,0.8265,Seattle,WA,USA,"{'latitude': '47.6038321', 'longitude': '-122.3300624', 'fipsCode': '53033'}",
44552,4374169,HighSchool,2018,1645,Tyleek Collins,Hapeville Charter,UNLV,WR,70,167,3,0.8265,ATLANTA,GA,USA,"{'latitude': '33.7490987', 'longitude': '-84.3901849', 'fipsCode': '13121'}",
44553,4361401,HighSchool,2018,1646,Parker Devine,Bartram Trail,Georgia Southern,WDE,76,250,3,0.8265,Jacksonville,FL,USA,"{'latitude': '30.3321838', 'longitude': '-81.655651', 'fipsCode': '12031'}",
44554,4362140,HighSchool,2018,1647,Steven Krajewski,Colquitt County,Connecticut,PRO,76,205,3,0.8265,Moultrie,GA,USA,"{'latitude': '31.179998', 'longitude': '-83.7887928', 'fipsCode': '13071'}",
44555,4361920,HighSchool,2018,1648,Courtney Williams,Callaway,Georgia State,WR,74,179,3,0.8265,Hogansville,GA,USA,"{'latitude': '33.1731769', 'longitude': '-84.914936', 'fipsCode': '13285'}",
44556,,HighSchool,2018,1649,Jayde Pierre,Dominion,Howard,DT,73,305,3,0.8265,Sterling,VA,USA,"{'latitude': '39.0016194', 'longitude': '-77.4032011', 'fipsCode': '51107'}",
44557,4361399,HighSchool,2018,1650,Jallah Zeze,Central Gwinnett,Georgia Southern,WR,73,210,3,0.8265,Lawrenceville,GA,USA,"{'latitude': '33.9562149', 'longitude': '-83.9879625', 'fipsCode': '13135'}",
44558,,HighSchool,2018,1651,Fitzroy Gardner,Armwood,,OLB,75,215,3,0.8265,Seffner,FL,USA,"{'latitude': '27.998541000000003', 'longitude': '-82.27488400114905', 'fipsCode': '12057'}",
44559,4370376,HighSchool,2018,1652,Tony Jones Jr.,Langston Hughes,Mercer,WR,72,173,3,0.8265,Fairburn,GA,USA,"{'latitude': '33.5670562', 'longitude': '-84.5810418', 'fipsCode': '13121'}",
44560,,HighSchool,2018,1653,Joseph Bissinger,Memorial,Virginia,OT,76,297,3,0.8264,Houston,TX,USA,"{'latitude': '29.7589382', 'longitude': '-95.3676974', 'fipsCode': '48201'}",
44561,4362081,HighSchool,2018,1654,Cameron Dicker,Lake Travis,Texas,K,73,187,3,0.8263,Austin,TX,USA,"{'latitude': '30.2711286', 'longitude': '-97.7436995', 'fipsCode': '48453'}",
44562,4360617,HighSchool,2018,1655,Doug Johnson,Fort White,Florida Atlantic,OT,78,325,3,0.8263,Fort White,FL,USA,"{'latitude': '29.9232908', 'longitude': '-82.7137327', 'fipsCode': '12023'}",
44563,,HighSchool,2018,1656,Tae Le,Corona Del Mar,Stanford,TE,76,228,3,0.8262,Newport Beach,CA,USA,"{'latitude': '33.6170092', 'longitude': '-117.9294401', 'fipsCode': '06059'}",
44564,4361800,HighSchool,2018,1657,Christian Daniels,Western Alamance,Tulane,DUAL,74,200,3,0.8262,Elon,NC,USA,"{'latitude': '36.1029132', 'longitude': '-79.5066895', 'fipsCode': '37001'}",
44565,4571622,HighSchool,2018,1658,Lawrence Papillon,Dr Michael M. Krop,Marshall,RB,69,183,3,0.8261,Miami,FL,USA,"{'latitude': '25.7742658', 'longitude': '-80.1936589', 'fipsCode': '12086'}",
44566,4372469,HighSchool,2018,1659,Matt Rosso,Pennsbury,Rutgers,OT,78,260,3,0.826,Fairless Hills,PA,USA,"{'latitude': '40.1795537', 'longitude': '-74.8551644', 'fipsCode': '42017'}",
44567,,HighSchool,2018,1660,Zahir Turner,Booker T. Washington,Florida International,WR,72,160,3,0.8259,Miami,FL,USA,"{'latitude': '25.7742658', 'longitude': '-80.1936589', 'fipsCode': '12086'}",
44568,4374257,HighSchool,2018,1661,Maurquel Dillard,Stranahan,Florida International,ATH,73,185,3,0.8257,Fort Lauderdale,FL,USA,"{'latitude': '26.1223084', 'longitude': '-80.1433786', 'fipsCode': '12011'}",
44569,4360583,HighSchool,2018,1662,Harrison Jump,Prince Avenue Christian School,Georgia Tech,OT,77,260,3,0.8256,Bogart,GA,USA,"{'latitude': '33.949281', 'longitude': '-83.534608', 'fipsCode': '13219'}",
44570,4360632,HighSchool,2018,1663,Teja Young,Palm Beach Lakes,Florida Atlantic,ATH,71,170,3,0.8256,West Palm Beach,FL,USA,"{'latitude': '26.715364', 'longitude': '-80.0532942', 'fipsCode': '12099'}",
44571,4362414,HighSchool,2018,1664,Edward Collins,Ramsay,UCF,OT,78,285,3,0.8255,Birmingham,AL,USA,"{'latitude': '33.5206824', 'longitude': '-86.8024326', 'fipsCode': '01073'}",
44572,4360605,HighSchool,2018,1665,Armani Adams,Lakewood,Florida Atlantic,S,71,180,3,0.8255,Saint Petersburg,FL,USA,"{'latitude': '27.7703796', 'longitude': '-82.6695085', 'fipsCode': '12103'}",
44573,,HighSchool,2018,1666,Mekhi Williams-Garner,Poteet,,S,73,188,3,0.8255,Mesquite,TX,USA,"{'latitude': '32.7666103', 'longitude': '-96.599472', 'fipsCode': '48113'}",
44574,4362766,HighSchool,2018,1667,Xavier Delgado,Deer Valley,Missouri,OT,77,300,3,0.8255,Glendale,AZ,USA,"{'latitude': '33.5386858', 'longitude': '-112.1859941', 'fipsCode': '04013'}",
44575,4360397,HighSchool,2018,1668,Edwin Carter,Sandalwood,Illinois,WR,75,180,3,0.8255,Jacksonville,FL,USA,"{'latitude': '30.3321838', 'longitude': '-81.655651', 'fipsCode': '12031'}",
44576,4362093,HighSchool,2018,1669,Luke Brockermeyer,All Saints Episcopal,Texas,OLB,75,210,3,0.8255,Fort Worth,TX,USA,"{'latitude': '32.753177', 'longitude': '-97.3327459', 'fipsCode': '48439'}",
44577,4360559,HighSchool,2018,1670,Ben Redding,Friendswood,SMU,TE,76,215,3,0.8255,Friendswood,TX,USA,"{'latitude': '29.5293998', 'longitude': '-95.2010447', 'fipsCode': '48167'}",
44578,4372000,HighSchool,2018,1671,John Stephen Jones,Highland Park,Arkansas,PRO,70,175,3,0.8255,Dallas,TX,USA,"{'latitude': '32.7762719', 'longitude': '-96.7968559', 'fipsCode': '48113'}",
44579,4578358,HighSchool,2018,1672,Marquez Perez,College Station,Tulsa,WR,69,160,3,0.8255,College Station,TX,USA,"{'latitude': '30.5955289', 'longitude': '-96.3071042', 'fipsCode': '48041'}",
44580,4362719,HighSchool,2018,1673,Levon Fletcher,Randolph School,Troy,CB,71,168,3,0.8255,Huntsville,AL,USA,"{'latitude': '34.729847', 'longitude': '-86.5859011', 'fipsCode': '01089'}",
44581,4362786,HighSchool,2018,1674,BJ Anderson,Andalusia,Vanderbilt,WR,74,172,3,0.8255,Andalusia,AL,USA,"{'latitude': '31.3085039', 'longitude': '-86.4832033', 'fipsCode': '01039'}",
44582,4384200,HighSchool,2018,1675,Xavier Lodge,Woodlawn,Louisiana Tech,S,70,180,3,0.8255,Baton Rouge,LA,USA,"{'latitude': '30.4459596', 'longitude': '-91.18738', 'fipsCode': '22033'}",
44583,,HighSchool,2018,1676,Avery Thornton,Boyd Anderson,,ATH,73,175,3,0.8255,Fort Lauderdale,FL,USA,"{'latitude': '26.1223084', 'longitude': '-80.1433786', 'fipsCode': '12011'}",
44584,4369863,HighSchool,2018,1677,Cedric Tillman,Bishop Gorman,Tennessee,WR,75,205,3,0.8255,Las Vegas,NV,USA,"{'latitude': '36.1672559', 'longitude': '-115.1485163', 'fipsCode': '32003'}",
44585,4362990,HighSchool,2018,1678,Brandon Matterson,Brandeis,UT San Antonio,DT,73,281,3,0.8255,San Antonio,TX,USA,"{'latitude': '29.4246002', 'longitude': '-98.4951405', 'fipsCode': '48029'}",
44586,,HighSchool,2018,1679,Timothy Mosley,Dorsey,UNLV,WDE,76,241,3,0.8255,Los Angeles,CA,USA,"{'latitude': '34.0536909', 'longitude': '-118.2427666', 'fipsCode': '06037'}",
44587,,HighSchool,2018,1680,Chris Kane,San Clemente,Air Force,TE,77,213,3,0.8255,San Clemente,CA,USA,"{'latitude': '33.4270275', 'longitude': '-117.6124179', 'fipsCode': '06059'}",
44588,,HighSchool,2018,1681,Alexandre Dumais,St. Paul,Fresno State,SDE,76,250,3,0.8255,Montreal,QC,CAN,"{'latitude': None, 'longitude': None, 'fipsCode': None}",
44589,-1031009,HighSchool,2018,1682,Denaylan Fuimaono,Carson Senior,San Diego State,S,73,195,3,0.8255,Carson,CA,USA,"{'latitude': '33.8322043', 'longitude': '-118.2517547', 'fipsCode': '06037'}",
44590,4373899,HighSchool,2018,1683,Steven Comstock,Northview,Fresno State,DUAL,73,180,3,0.8255,Covina,CA,USA,"{'latitude': '34.1024', 'longitude': '-117.85486499999999', 'fipsCode': '06037'}",
44591,4374178,HighSchool,2018,1684,Bryan Catchings,Oak Ridge,UNLV,OG,75,280,3,0.8255,El Dorado Hills,CA,USA,"{'latitude': '38.6561185', 'longitude': '-121.0743265', 'fipsCode': '06017'}",
44592,4365891,HighSchool,2018,1685,Francis Bemiy,Carnegie Riverside,Southern Utah,OLB,76,220,3,0.8255,Montreal,QC,CAN,"{'latitude': None, 'longitude': None, 'fipsCode': None}",
44593,4361070,HighSchool,2018,1686,DJ Schramm,Clovis West,Boise State,ILB,73,215,3,0.8255,Fresno,CA,USA,"{'latitude': '36.7295295', 'longitude': '-119.70886126075588', 'fipsCode': '06019'}",
44594,,HighSchool,2018,1687,Ty'Rese Gibson,Paramount,Montana State,CB,72,158,3,0.8255,Paramount,CA,USA,"{'latitude': '33.898917', 'longitude': '-118.171005', 'fipsCode': '06037'}",
44595,4367199,HighSchool,2018,1688,Jon Gaines,Marquette University,UCLA,OT,77,270,3,0.8255,Milwaukee,WI,USA,"{'latitude': '43.0349931', 'longitude': '-87.922497', 'fipsCode': '55079'}",
44596,4362292,HighSchool,2018,1689,Alex Morgan,Pickerington Central,Toledo,TE,77,245,3,0.8254,Pickerington,OH,USA,"{'latitude': '39.896277299999994', 'longitude': '-82.77319049748806', 'fipsCode': '39045'}",
44597,,HighSchool,2018,1690,Jeremy Trebbles,Venice,,CB,70,172,3,0.8254,Sarasota,FL,USA,"{'latitude': '27.3364347', 'longitude': '-82.5306527', 'fipsCode': '12115'}",
44598,4374090,HighSchool,2018,1691,Mike DeHaan,Victor J Andrew,Northern Illinois,WDE,78,225,3,0.8254,Bolingbrook,IL,USA,"{'latitude': '41.7003302', 'longitude': '-88.0717708', 'fipsCode': '17197'}",
44599,4370786,HighSchool,2018,1692,Aaron Faumui,Kapolei,Virginia,DT,75,285,3,0.8254,Kapolei,HI,USA,"{'latitude': '21.3340079', 'longitude': '-158.0778491', 'fipsCode': '15003'}",
44600,4362889,HighSchool,2018,1693,Matt Harmon,Oscar A. Carlson,Kent State,OLB,77,190,3,0.8254,Rockwood,MI,USA,"{'latitude': '42.0708765', 'longitude': '-83.2465957', 'fipsCode': '26163'}",
44601,,HighSchool,2018,1694,El Julian Jordan,Central,,PRO,75,204,3,0.8254,Detroit,MI,USA,"{'latitude': '42.3315509', 'longitude': '-83.0466403', 'fipsCode': '26163'}",
44602,4361895,HighSchool,2018,1695,Blake Carroll,Mountain View,Georgia State,OLB,74,219,3,0.8254,Lawrenceville,GA,USA,"{'latitude': '33.9562149', 'longitude': '-83.9879625', 'fipsCode': '13135'}",
44603,4360995,HighSchool,2018,1696,Evan Boozer,Loyola Blakefield,Temple,DT,76,240,3,0.8254,Towson,MD,USA,"{'latitude': '39.4018552', 'longitude': '-76.602388', 'fipsCode': '24005'}",
44604,,HighSchool,2018,1697,Nonte Davis,Columbia Central,UT Martin,WDE,77,260,3,0.8254,Columbia,TN,USA,"{'latitude': '35.6150716', 'longitude': '-87.0352831', 'fipsCode': '47119'}",
44605,,HighSchool,2018,1698,Khance Hill,Peabody,,TE,77,225,3,0.8254,Trenton,TN,USA,"{'latitude': '35.9807252', 'longitude': '-88.9416829', 'fipsCode': '47053'}",
44606,4373695,HighSchool,2018,1699,Justin Jeffery,Richmond Hill,Charlotte,WR,73,170,3,0.8254,Richmond Hill,GA,USA,"{'latitude': '31.9382652', 'longitude': '-81.3034433', 'fipsCode': '13029'}",
44607,-1032313,HighSchool,2018,1700,Devin Leacock,Port Charlotte,South Florida,DT,75,270,3,0.8254,Port Charlotte,FL,USA,"{'latitude': '26.9761707', 'longitude': '-82.0906448', 'fipsCode': '12015'}",
67932,,HighSchool,2018,1701,Thomas Yassmin,The Scot's College,Utah,ATH,76,230,3,0.8254,,,AUST,"{'latitude': None, 'longitude': None, 'fipsCode': None}",
44609,4360210,HighSchool,2018,1702,Aaron Gethers,Bishop McDevitt,Boston College,CB,71,185,3,0.8254,Harrisburg,PA,USA,"{'latitude': '40.2663107', 'longitude': '-76.8861122', 'fipsCode': '42043'}",
44610,4361284,HighSchool,2018,1703,Quinn Brinnon,Bishop O'Dowd,Colorado State,S,72,185,3,0.8254,Oakland,CA,USA,"{'latitude': '37.8044557', 'longitude': '-122.2713563', 'fipsCode': '06001'}",
44611,-1001376,HighSchool,2018,1704,Jailen Bailey,Lincoln,Arizona,WR,70,180,3,0.8252,San Diego,CA,USA,"{'latitude': '32.7174209', 'longitude': '-117.1627714', 'fipsCode': '06073'}",
44612,4360890,HighSchool,2018,1705,Jordan McCloud,Plant,South Florida,DUAL,72,175,3,0.8249,Tampa,FL,USA,"{'latitude': '27.9477595', 'longitude': '-82.458444', 'fipsCode': '12057'}",
44613,4362009,HighSchool,2018,1706,Dion Bergan,Osceola,Wake Forest,DT,74,265,3,0.8249,Kissimmee,FL,USA,"{'latitude': '28.2918995', 'longitude': '-81.4075838', 'fipsCode': '12097'}",
44614,4360376,HighSchool,2018,1707,Delano Ware,El Cerrito,Illinois,CB,72,190,3,0.8248,El Cerrito,CA,USA,"{'latitude': '37.9154056', 'longitude': '-122.301411', 'fipsCode': '06013'}",
